DateTime;Wave (value);Wave (direction);Wave height
16:13:00;;;0,702084005
16:32:00;;;0,649851978
16:53:00;;;0,665835023
17:12:00;;;0,738198996
17:32:00;;;0,666414022
17:53:00;;;0,815429986
18:12:00;;;0,74150598
18:33:00;;;0,830381989
18:53:00;;;0,83316803
19:12:00;;;0,843622029
19:33:00;;;0,846632004
19:52:00;;;0,91216898
20:12:00;;;0,948502004
20:33:00;;;0,984245002
20:52:00;;;0,999630988
21:13:00;;;1,017019987
21:33:00;;;0,904313028
21:52:00;;;1,030820012
22:13:00;;;0,966564
22:32:00;;;0,950802028
22:52:00;;;0,955307007
23:13:00;;;0,965264976
23:32:00;;;0,879507005
23:53:00;;;1,087239981
00:13:00;;;0,792246997
00:32:00;;;0,79371798
00:53:00;;;0,760071993
01:12:00;;;0,81004101
01:32:00;;;0,737514973
01:53:00;;;0,984328985
02:12:00;;;0,797208011
02:33:00;;;0,809614003
02:53:00;;;0,828444004
03:12:00;;;0,824442029
03:33:00;;;0,876821995
03:52:00;;;0,824473977
04:12:00;;;0,921056986
04:33:00;;;0,774797976
04:52:00;;;0,815068007
05:13:00;;;0,801738024
05:33:00;;;0,783024013
05:52:00;;;0,807274997
06:13:00;;;0,791604996
06:32:00;;;0,834231973
06:52:00;;;0,712845027
07:13:00;;;0,704788983
07:32:00;;;0,66673702
07:53:00;;;0,663716018
08:13:00;;;0,737680972
08:32:00;;;0,707593977
08:53:00;;;0,708416998
09:12:00;;;0,640586972
09:32:00;;;0,688499987
09:53:00;;;0,683679998
10:12:00;;;0,713925004
10:33:00;;;0,708073974
10:53:00;;;0,655795991
11:12:00;;;0,724913001
11:33:00;;;0,70568198
11:52:00;;;0,682533979
12:12:00;;;0,669483006
12:33:00;;;0,685010016
12:52:00;;;0,687475026
13:13:00;;;0,784175992
13:33:00;;;0,698916018
13:52:00;;;0,710316002
14:13:00;;;0,694881976
14:32:00;;;0,682210982
14:52:00;;;0,688140988
15:13:00;;;0,729112983
15:32:00;;;0,676980972
15:53:00;;;0,728848994
16:13:00;;;0,726494014
16:32:00;;;0,755683005
16:53:00;;;0,824087977
17:12:00;;;0,836519003
17:32:00;;;0,841220021
17:53:00;;;0,872169971
18:12:00;;;0,911435008
18:33:00;;;0,865414023
18:53:00;;;0,822100997
19:12:00;;;0,890182018
19:33:00;;;0,900242984
19:52:00;;;0,817075014
20:12:00;;;0,797990024
20:33:00;;;0,846274018
20:52:00;;;0,874845028
21:13:00;;;0,831062019
21:33:00;;;0,822191
21:52:00;;;0,946725011
22:13:00;;;0,963177979
22:32:00;;;0,982980013
22:52:00;;;0,877093017
23:13:00;;;0,914366007
23:32:00;;;0,907595992
23:53:00;;;0,884328008
00:13:00;;;0,997350991
00:32:00;;;1,007279992
00:53:00;;;1,03508997
01:12:00;;;1,051360011
01:32:00;;;1,106899977
01:53:00;;;1,102599978
02:12:00;;;1,07889998
02:33:00;;;1,109529972
02:53:00;;;1,075860023
03:12:00;;;1,132550001
03:33:00;;;1,08434999
03:52:00;;;1,00225997
04:12:00;;;1,076159954
04:33:00;;;1,051480055
04:52:00;;;1,111750007
05:13:00;;;0,995482028
05:33:00;;;1,017429948
05:52:00;;;1,111070037
06:13:00;;;0,971291006
06:32:00;;;0,859521985
06:52:00;;;0,989848971
07:13:00;;;0,838663995
07:32:00;;;1,131669998
07:53:00;;;1,075330019
08:13:00;;;0,986236989
08:32:00;;;1,03508997
08:53:00;;;0,957606971
09:12:00;;;1,010159969
09:32:00;;;0,932923019
09:53:00;;;0,941901028
10:12:00;;;0,907021999
10:33:00;;;0,905942023
10:53:00;;;0,908981979
11:12:00;;;0,917200029
11:33:00;;;0,918897986
11:52:00;;;0,922387004
12:12:00;;;0,87264502
12:33:00;;;0,913908005
12:52:00;;;0,851270974
13:13:00;;;0,976427972
13:33:00;;;0,782356024
13:52:00;;;0,814307988
14:13:00;;;0,824446976
14:32:00;;;0,852883995
14:52:00;;;0,831422985
15:13:00;;;0,791741014
15:32:00;;;0,804158986
15:53:00;;;0,788691998
16:13:00;;;0,802899003
16:32:00;;;0,826667011
16:53:00;;;0,841702998
17:12:00;;;0,84277302
17:32:00;;;0,860534012
17:53:00;;;0,801625013
18:12:00;;;0,846073985
18:33:00;;;0,883235991
18:53:00;;;0,861352026
19:12:00;;;0,789478004
19:33:00;;;0,777625024
19:52:00;;;0,805124998
20:12:00;;;0,841036975
20:33:00;;;0,763207972
20:52:00;;;0,798251987
21:13:00;;;0,807739973
21:33:00;;;0,828294992
21:52:00;;;0,742431998
22:13:00;;;0,751257002
22:32:00;;;0,827755988
22:52:00;;;0,755452991
23:13:00;;;0,748946011
23:32:00;;;0,801129997
23:53:00;;;0,823587
00:13:00;;;0,813445985
00:32:00;;;0,762708008
00:53:00;;;0,756833971
01:12:00;;;0,773307025
01:32:00;;;0,898472011
01:53:00;;;0,880679011
02:12:00;;;0,841248989
02:33:00;;;0,888826013
02:53:00;;;0,936684012
03:12:00;;;0,896453023
03:33:00;;;0,915014982
03:52:00;;;0,959284008
04:12:00;;;1,121260047
04:33:00;;;1,009950042
04:52:00;;;1,075219989
05:13:00;;;0,920682013
05:33:00;;;0,800987005
05:52:00;;;0,841513991
06:13:00;;;0,827594995
06:32:00;;;0,918085992
06:52:00;;;0,84801501
07:13:00;;;0,930177987
07:32:00;;;1,064829946
07:53:00;;;0,815771997
08:13:00;;;0,931074977
08:32:00;;;0,842181981
08:53:00;;;0,817753017
09:12:00;;;0,822869003
09:32:00;;;0,716094017
09:53:00;;;0,801495016
10:12:00;;;0,72727102
10:33:00;;;0,70361799
10:53:00;;;0,691685975
11:12:00;;;0,701848984
11:33:00;;;0,83811003
11:52:00;;;0,712741017
12:12:00;;;0,712550998
12:33:00;;;0,667448997
12:52:00;;;0,642431021
13:13:00;;;0,646677017
13:33:00;;;0,664116025
13:52:00;;;0,69036299
14:13:00;;;0,659877002
14:32:00;;;0,663410008
14:52:00;;;0,672765017
15:13:00;;;0,679027975
15:32:00;;;0,695752025
15:53:00;;;0,665928006
16:13:00;;;0,693839014
16:32:00;;;0,674257994
16:53:00;;;0,659664989
17:12:00;;;0,617654026
17:32:00;;;0,685846984
17:53:00;;;0,588760018
18:12:00;;;0,607432008
18:33:00;;;0,585362971
18:53:00;;;0,584564984
19:12:00;;;0,582457006
